"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 25, 2014","603.0370","601.7449","604.3165","601.0914","-","0.01%"
"Aug 26, 2014","604.8125","603.0198","606.9971","602.8962","-","0.29%"
"Aug 27, 2014","605.5805","604.8768","606.9185","602.8101","-","0.13%"
"Aug 28, 2014","606.8384","605.6276","608.6191","604.6153","-","0.21%"
"Aug 29, 2014","610.9172","606.9565","611.0059","606.9565","-","0.67%"
"Sep 02, 2014","598.8502","610.3964","610.3964","598.6213","-","-1.98%"
"Sep 03, 2014","607.3503","598.8553","608.4090","598.8553","-","1.42%"
"Sep 04, 2014","603.2883","607.2987","608.8042","602.6080","-","-0.67%"
"Sep 05, 2014","600.3485","603.7122","606.0978","598.2247","-","-0.49%"
"Sep 08, 2014","597.2049","600.1049","601.6925","594.3462","-","-0.52%"
"Sep 09, 2014","594.8657","597.8946","599.2490","594.4315","-","-0.39%"
"Sep 10, 2014","589.2951","594.9203","596.0773","588.0925","-","-0.94%"
"Sep 11, 2014","588.7210","589.3828","590.2836","583.5078","-","-0.10%"
"Sep 12, 2014","585.6637","588.8216","591.7478","584.8511","-","-0.52%"
"Sep 15, 2014","586.2973","584.6858","586.8603","581.5560","-","0.11%"
"Sep 16, 2014","592.2037","586.4224","593.2638","584.7423","-","1.01%"
"Sep 17, 2014","590.8964","592.1387","593.7911","589.4255","-","-0.22%"
"Sep 18, 2014","583.8180","590.5149","590.5149","583.0548","-","-1.20%"
"Sep 19, 2014","583.0041","583.7627","584.8121","580.7177","-","-0.14%"
"Sep 22, 2014","577.7667","582.1047","582.1047","575.2336","-","-0.90%"
"Sep 23, 2014","578.3023","578.4783","581.2140","577.1111","-","0.09%"
"Sep 24, 2014","581.5013","578.2339","582.9348","575.1127","-","0.55%"
"Sep 25, 2014","580.9733","581.4738","584.2406","578.1691","-","-0.09%"
"Sep 26, 2014","582.5174","581.0234","583.5163","579.4740","-","0.27%"
"Sep 29, 2014","586.9585","581.7006","587.2439","579.8850","-","0.76%"
"Sep 30, 2014","574.2939","586.6761","588.8615","573.2210","-","-2.16%"
"Oct 01, 2014","573.0780","574.6780","580.5638","571.9934","-","-0.21%"
"Oct 02, 2014","570.0004","573.1714","573.7188","562.6650","-","-0.54%"
"Oct 03, 2014","565.7947","570.3251","573.6896","563.2632","-","-0.74%"
"Oct 06, 2014","570.2171","565.8752","570.7391","563.9273","-","0.78%"
"Oct 07, 2014","567.1263","570.0318","571.1564","566.6228","-","-0.54%"
"Oct 08, 2014","561.3252","566.6950","566.6950","559.4785","-","-1.02%"
"Oct 09, 2014","555.5072","561.8900","564.1292","552.8481","-","-1.04%"
"Oct 10, 2014","554.2919","555.0887","555.6893","546.8233","-","-0.22%"
"Oct 13, 2014","554.2808","553.0717","554.7177","547.5404","-","-0.00%"
"Oct 14, 2014","539.8402","554.3324","554.3782","538.2294","-","-2.61%"
"Oct 15, 2014","533.5630","539.5855","540.4571","531.9503","-","-1.16%"
"Oct 16, 2014","538.5979","532.4076","545.3304","526.9879","-","0.94%"
"Oct 17, 2014","540.2327","538.7052","544.8705","537.7704","-","0.30%"
"Oct 20, 2014","537.2357","540.3072","542.0226","533.5087","-","-0.55%"
"Oct 21, 2014","541.0266","537.3896","542.5527","537.3051","-","0.71%"
"Oct 22, 2014","534.9609","540.9996","544.7157","534.0607","-","-1.12%"
"Oct 23, 2014","541.9306","534.9415","542.9212","532.0863","-","1.30%"
"Oct 24, 2014","537.1015","541.0260","541.2537","535.2570","-","-0.89%"
"Oct 27, 2014","537.2896","536.8776","537.3964","530.4450","-","0.04%"
"Oct 28, 2014","540.5528","537.2383","540.8215","534.8732","-","0.61%"
"Oct 29, 2014","546.7508","540.8297","549.2886","540.8297","-","1.15%"
"Oct 30, 2014","541.6279","546.0915","546.4917","540.0156","-","-0.94%"
"Oct 31, 2014","539.5923","541.2260","542.2358","533.9196","-","-0.38%"
"Nov 03, 2014","535.7802","539.5063","542.4941","533.7812","-","-0.71%"
"Nov 04, 2014","526.8372","535.6960","535.6960","524.1816","-","-1.67%"
"Nov 05, 2014","529.2481","526.8220","533.6385","521.9879","-","0.46%"
"Nov 06, 2014","529.7134","529.1827","530.1782","525.2365","-","0.09%"
"Nov 07, 2014","534.1030","529.1333","535.9528","528.1508","-","0.83%"
"Nov 10, 2014","529.1502","534.5210","540.6610","528.7972","-","-0.93%"
"Nov 11, 2014","530.2274","529.4499","530.5346","524.2999","-","0.20%"
"Nov 12, 2014","528.1308","530.5685","531.4591","526.1774","-","-0.40%"
"Nov 13, 2014","514.4366","528.3542","528.3542","513.9823","-","-2.59%"
"Nov 14, 2014","520.9717","514.3493","522.3105","510.2861","-","1.27%"
"Nov 17, 2014","521.4460","520.9165","521.6561","516.9022","-","0.09%"
"Nov 18, 2014","517.3593","521.4460","523.9669","515.4815","-","-0.78%"
"Nov 19, 2014","516.4166","516.8217","521.1253","514.6515","-","-0.18%"
"Nov 20, 2014","521.5887","516.2796","521.9131","514.3244","-","1.00%"
"Nov 21, 2014","525.1990","522.2849","530.3572","520.2928","-","0.69%"
"Nov 24, 2014","521.1446","525.2994","525.9539","520.9515","-","-0.77%"
"Nov 25, 2014","516.6156","521.0208","524.7117","515.3383","-","-0.87%"
"Nov 26, 2014","514.9334","516.6333","518.6544","513.4093","-","-0.33%"
"Nov 28, 2014","482.1124","513.3093","513.3093","481.0687","-","-6.37%"
"Dec 01, 2014","492.9434","479.1313","494.2051","469.2992","-","2.25%"
"Dec 02, 2014","481.9978","491.9091","493.6140","481.4412","-","-2.22%"
"Dec 03, 2014","480.0367","481.9920","484.3597","478.1708","-","-0.41%"
"Dec 04, 2014","478.0510","480.6091","482.6576","475.5228","-","-0.41%"
"Dec 05, 2014","475.8299","478.2059","478.2665","472.4751","-","-0.46%"
"Dec 08, 2014","463.5904","475.4824","475.4824","462.9798","-","-2.57%"
"Dec 09, 2014","467.8097","463.7487","468.7283","460.7927","-","0.91%"
"Dec 10, 2014","456.3076","467.9063","467.9063","454.1985","-","-2.46%"
"Dec 11, 2014","454.2156","456.7255","459.8231","453.3265","-","-0.46%"
"Dec 12, 2014","447.6930","454.2201","454.2201","446.2034","-","-1.44%"
"Dec 15, 2014","441.5340","448.2559","452.8995","439.6794","-","-1.38%"
"Dec 16, 2014","436.5531","441.3551","441.5001","431.2055","-","-1.13%"
"Dec 17, 2014","440.3257","436.3455","449.2120","430.8111","-","0.86%"
"Dec 18, 2014","433.1504","440.2904","450.7008","432.9024","-","-1.63%"
"Dec 19, 2014","440.7062","433.7228","444.6775","432.3051","-","1.74%"
"Dec 22, 2014","433.2219","441.6994","445.9535","432.7563","-","-1.70%"
"Dec 23, 2014","439.8667","434.5029","441.4379","432.7183","-","1.53%"
"Dec 24, 2014","431.5971","439.2713","439.8352","429.7453","-","-1.88%"
"Dec 26, 2014","429.1606","431.7658","434.7759","428.2973","-","-0.56%"
"Dec 29, 2014","424.1874","429.2634","433.2314","422.1380","-","-1.16%"
"Dec 30, 2014","423.8376","424.2023","425.9098","419.3345","-","-0.08%"
"Dec 31, 2014","418.1225","423.4304","423.4304","415.0947","-","-1.35%"
"Jan 02, 2015","414.9583","418.1225","421.5643","412.5496","-","-0.76%"
"Jan 05, 2015","404.6091","414.9583","414.9583","403.7641","-","-2.49%"
"Jan 06, 2015","397.9523","404.6091","406.4719","396.1576","-","-1.65%"
"Jan 07, 2015","396.6795","397.9523","400.6534","392.2534","-","-0.32%"
"Jan 08, 2015","397.1010","397.2257","399.5170","393.1882","-","0.11%"
"Jan 09, 2015","395.0057","397.6452","399.8982","390.8599","-","-0.53%"
"Jan 12, 2015","384.7926","395.6566","395.6566","384.1770","-","-2.59%"
"Jan 13, 2015","381.0193","385.4200","385.4200","376.6843","-","-0.98%"
"Jan 14, 2015","388.9797","381.5827","390.4144","375.9978","-","2.09%"
"Jan 15, 2015","382.7226","388.9797","402.4634","382.4152","-","-1.61%"
"Jan 16, 2015","391.4441","382.7225","391.9048","382.7225","-","2.28%"
"Jan 20, 2015","381.2360","391.4440","391.4440","380.9016","-","-2.61%"
"Jan 21, 2015","386.1453","381.7494","387.8149","381.6186","-","1.29%"
"Jan 22, 2015","381.6765","385.9140","391.8241","380.4945","-","-1.16%"
"Jan 23, 2015","379.7409","381.6765","386.2321","379.0271","-","-0.51%"
"Jan 26, 2015","377.6521","379.7409","382.4897","374.6246","-","-0.55%"
"Jan 27, 2015","382.1973","377.6521","383.3262","375.9088","-","1.20%"
"Jan 28, 2015","376.7316","382.1973","382.1973","375.8216","-","-1.43%"
"Jan 29, 2015","375.0788","376.6437","377.7366","372.1627","-","-0.44%"
"Jan 30, 2015","389.6819","375.0788","389.8212","373.8951","-","3.89%"
"Feb 02, 2015","396.3375","389.6819","400.1286","384.5017","-","1.71%"
"Feb 03, 2015","412.6965","396.3374","416.8109","396.3374","-","4.13%"
"Feb 04, 2015","395.9003","412.6965","413.0709","393.9659","-","-4.07%"
"Feb 05, 2015","404.0587","395.9003","409.3194","391.0334","-","2.06%"
"Feb 06, 2015","410.4140","405.3039","414.9925","405.3039","-","1.57%"
"Feb 09, 2015","417.0896","411.6640","420.9476","411.5164","-","1.63%"
"Feb 10, 2015","408.5946","418.3809","418.3809","407.6961","-","-2.04%"
"Feb 11, 2015","404.2377","410.0701","412.2592","401.1030","-","-1.07%"
"Feb 12, 2015","416.9822","405.4760","418.5619","405.4760","-","3.15%"
"Feb 13, 2015","425.9905","416.9822","426.6644","416.9231","-","2.16%"
"Feb 17, 2015","426.2522","425.9905","428.5861","418.2061","-","0.06%"
"Feb 18, 2015","420.5657","426.2522","426.7239","418.7875","-","-1.33%"
"Feb 19, 2015","418.3577","420.5656","421.0841","409.2364","-","-0.53%"
"Feb 20, 2015","416.1673","418.3577","422.4152","415.7293","-","-0.52%"
"Feb 23, 2015","410.5871","416.1673","417.6626","408.5670","-","-1.34%"
"Feb 24, 2015","410.1862","410.5871","415.8596","407.4285","-","-0.10%"
"Feb 25, 2015","418.4012","410.1861","418.7706","408.5132","-","2.00%"
"Feb 26, 2015","411.7228","418.4012","422.4773","410.2917","-","-1.60%"
"Feb 27, 2015","421.2419","411.7168","421.8746","411.7168","-","2.31%"
"Mar 02, 2015","413.0635","421.2419","421.3834","412.5546","-","-1.94%"
"Mar 03, 2015","417.2149","413.0635","419.3058","412.8290","-","1.01%"
"Mar 04, 2015","417.3721","417.2148","418.2454","411.2209","-","0.04%"
"Mar 05, 2015","414.7058","417.3820","420.8337","413.6257","-","-0.64%"
"Mar 06, 2015","411.7778","415.5948","417.9090","409.0564","-","-0.71%"
"Mar 09, 2015","410.5796","412.6581","415.2996","410.2408","-","-0.29%"
"Mar 10, 2015","402.9195","411.3912","412.0169","401.6956","-","-1.87%"
"Mar 11, 2015","405.5085","403.7040","406.4825","401.3552","-","0.64%"
"Mar 12, 2015","403.3638","406.3023","411.2028","402.0002","-","-0.53%"
"Mar 13, 2015","393.3518","403.3637","404.4948","393.0293","-","-2.48%"
"Mar 16, 2015","389.7341","393.3518","393.6229","384.3041","-","-0.92%"
"Mar 17, 2015","386.9076","389.7340","390.8275","384.0554","-","-0.73%"
"Mar 18, 2015","395.9143","386.9075","397.1471","383.1626","-","2.33%"
"Mar 19, 2015","392.0220","395.9143","396.7884","389.1736","-","-0.98%"
"Mar 20, 2015","398.1667","392.0220","399.7629","389.2787","-","1.57%"
"Mar 23, 2015","401.8157","398.1667","402.2598","393.9615","-","0.92%"
"Mar 24, 2015","400.1744","401.8157","405.5860","398.8117","-","-0.41%"
"Mar 25, 2015","404.7179","400.1744","406.5497","397.9067","-","1.14%"
"Mar 26, 2015","413.3962","404.7178","418.6483","404.7178","-","2.14%"
"Mar 27, 2015","402.7149","413.3961","413.3961","401.2382","-","-2.58%"
"Mar 30, 2015","402.4037","401.8901","403.9618","397.8681","-","-0.08%"
"Mar 31, 2015","396.6492","402.4036","402.4036","396.3894","-","-1.43%"
"Apr 01, 2015","406.7056","396.6491","408.3443","395.3987","-","2.54%"
"Apr 02, 2015","400.9675","406.7056","407.1508","397.7678","-","-1.41%"
"Apr 06, 2015","413.1444","401.0172","413.7245","401.0172","-","3.04%"
"Apr 07, 2015","417.8683","413.0497","418.2463","409.4117","-","1.14%"
"Apr 08, 2015","404.0679","418.6585","418.6585","403.7918","-","-3.30%"
"Apr 09, 2015","406.3511","404.8754","411.4709","404.8754","-","0.57%"
"Apr 10, 2015","412.3651","407.3191","413.0662","405.8867","-","1.48%"
"Apr 13, 2015","412.7625","413.3591","419.0461","411.2395","-","0.10%"
"Apr 14, 2015","417.9534","413.7197","419.9319","413.7197","-","1.26%"
"Apr 15, 2015","430.8315","419.0216","431.2834","418.7930","-","3.08%"
"Apr 16, 2015","434.6675","430.8315","437.1549","427.6109","-","0.89%"
"Apr 17, 2015","431.7104","434.6674","436.6315","430.2385","-","-0.68%"
"Apr 20, 2015","430.8150","431.7866","435.3600","426.1594","-","-0.21%"
"Apr 21, 2015","426.1574","430.8150","431.1192","424.7430","-","-1.08%"
"Apr 22, 2015","426.5591","425.4780","429.0343","422.7338","-","0.09%"
"Apr 23, 2015","435.0661","426.5591","437.7490","424.4969","-","1.99%"
"Apr 24, 2015","435.4213","435.0661","437.9662","432.7049","-","0.08%"
"Apr 27, 2015","434.0206","435.4213","437.3084","432.5078","-","-0.32%"
"Apr 28, 2015","434.6655","434.0206","437.6151","430.3993","-","0.15%"
"Apr 29, 2015","440.9021","434.6106","443.6466","432.0057","-","1.43%"
"Apr 30, 2015","445.5848","440.9020","446.0030","439.7604","-","1.06%"
"May 01, 2015","443.8279","445.5848","446.4685","440.0124","-","-0.39%"
"May 04, 2015","444.0336","443.8279","445.8812","441.5885","-","0.05%"
"May 05, 2015","450.6034","444.0336","452.8931","442.5363","-","1.48%"
"May 06, 2015","450.9736","450.6034","458.6795","449.5140","-","0.08%"
"May 07, 2015","441.8489","451.4567","453.0446","440.6162","-","-2.02%"
"May 08, 2015","444.3120","442.3461","446.0099","438.5801","-","0.56%"
"May 11, 2015","442.2767","444.7858","446.3102","440.4165","-","-0.46%"
"May 12, 2015","450.8332","442.7878","452.4033","442.0935","-","1.93%"
"May 13, 2015","451.5235","451.2805","455.2475","450.3152","-","0.15%"
"May 14, 2015","451.8381","451.5235","454.1239","449.3435","-","0.07%"
"May 15, 2015","450.7582","451.8380","452.0190","445.0565","-","-0.24%"
"May 18, 2015","448.7354","450.7582","455.4325","447.4463","-","-0.45%"
"May 19, 2015","437.3931","448.7354","448.7848","437.3288","-","-2.53%"
"May 20, 2015","440.5905","437.3931","441.1591","437.2685","-","0.73%"
"May 21, 2015","448.0815","440.5905","449.2818","440.5905","-","1.70%"
"May 22, 2015","441.9284","448.0815","448.4768","441.5751","-","-1.37%"
"May 26, 2015","432.5913","441.9284","443.5558","431.4928","-","-2.11%"
"May 27, 2015","427.2036","432.5913","436.2037","426.8873","-","-1.25%"
"May 28, 2015","429.1645","427.2036","430.2164","424.0820","-","0.46%"
"May 29, 2015","439.0937","429.1645","440.3038","429.0944","-","2.31%"
"Jun 01, 2015","438.4762","439.0936","440.8169","435.4168","-","-0.14%"
"Jun 02, 2015","443.4878","438.4761","444.0386","438.0986","-","1.14%"
"Jun 03, 2015","436.1949","443.4878","443.4878","435.2851","-","-1.64%"
"Jun 04, 2015","428.7623","436.1948","436.6254","427.9735","-","-1.70%"
"Jun 05, 2015","432.8845","429.1443","433.2866","424.0622","-","0.96%"
"Jun 08, 2015","432.2054","433.3155","434.2112","431.0803","-","-0.16%"
"Jun 09, 2015","442.5434","432.6560","443.4713","432.6560","-","2.39%"
"Jun 10, 2015","447.2478","442.9754","450.3730","442.9754","-","1.06%"
"Jun 11, 2015","442.9210","447.6297","448.3393","441.2897","-","-0.97%"
"Jun 12, 2015","437.9269","442.9210","442.9714","437.7498","-","-1.13%"
"Jun 15, 2015","434.3857","437.9269","437.9269","431.8599","-","-0.81%"
"Jun 16, 2015","435.7234","434.3856","437.3060","433.5200","-","0.31%"
"Jun 17, 2015","436.4300","435.7234","443.3132","432.0079","-","0.16%"
"Jun 18, 2015","437.4697","436.4300","441.0512","434.2661","-","0.24%"
"Jun 19, 2015","431.5521","437.4696","437.5116","428.9256","-","-1.35%"
"Jun 22, 2015","433.1497","431.5520","434.0998","427.9694","-","0.37%"
"Jun 23, 2015","438.7910","433.1497","439.8989","431.6985","-","1.30%"
"Jun 24, 2015","435.1605","438.7909","441.2207","433.8857","-","-0.83%"
"Jun 25, 2015","434.1638","435.1605","436.0037","431.8283","-","-0.23%"
"Jun 26, 2015","435.7410","434.1638","437.0680","432.3381","-","0.36%"
"Jun 29, 2015","431.6088","435.9776","435.9776","428.6132","-","-0.95%"
"Jun 30, 2015","440.6926","431.6088","441.6386","430.1778","-","2.10%"
"Jul 01, 2015","432.6357","440.6926","440.6926","431.5799","-","-1.83%"
"Jul 02, 2015","433.8088","432.6357","438.1640","432.5976","-","0.27%"
"Jul 06, 2015","412.5095","433.6462","433.6462","412.0443","-","-4.91%"
"Jul 07, 2015","409.2895","412.5094","414.9251","401.9831","-","-0.78%"
"Jul 08, 2015","409.3559","408.9542","413.9514","405.7982","-","0.02%"
"Jul 09, 2015","415.4542","409.4804","418.4398","409.4804","-","1.49%"
"Jul 10, 2015","415.4817","415.3948","419.4393","412.4982","-","0.01%"
"Jul 13, 2015","413.6596","415.4170","417.3553","408.3744","-","-0.44%"
"Jul 14, 2015","414.7912","413.6694","416.1152","408.0550","-","0.27%"
"Jul 15, 2015","407.8479","414.7912","416.0657","407.1732","-","-1.67%"
"Jul 16, 2015","406.1479","407.8479","410.9045","405.8137","-","-0.42%"
"Jul 17, 2015","404.7307","406.1479","406.5312","401.6478","-","-0.35%"
"Jul 20, 2015","400.1103","404.4151","404.7968","399.1968","-","-1.14%"
"Jul 21, 2015","400.8619","400.1102","403.7362","398.9751","-","0.19%"
"Jul 22, 2015","395.3517","400.8619","400.8619","394.8962","-","-1.37%"
"Jul 23, 2015","391.0101","395.3517","397.0097","390.2277","-","-1.10%"
"Jul 24, 2015","386.6411","391.0101","391.7007","385.7392","-","-1.12%"
"Jul 27, 2015","380.6566","386.6411","386.6411","379.9706","-","-1.55%"
"Jul 28, 2015","383.5371","380.6566","385.7526","377.0640","-","0.76%"
"Jul 29, 2015","384.7555","383.5371","387.9134","380.1859","-","0.32%"
"Jul 30, 2015","383.6512","384.7674","387.9070","382.8176","-","-0.29%"
"Jul 31, 2015","378.3843","383.6512","384.7992","377.1900","-","-1.37%"
"Aug 03, 2015","368.6767","378.3843","378.3843","368.4629","-","-2.57%"
"Aug 04, 2015","371.3299","368.6766","373.3093","368.6766","-","0.72%"
"Aug 05, 2015","369.3241","371.3298","375.2223","367.4152","-","-0.54%"
"Aug 06, 2015","367.4255","369.3240","369.4059","365.6206","-","-0.51%"
"Aug 07, 2015","365.4186","367.6243","369.7441","364.9439","-","-0.55%"
"Aug 10, 2015","375.0413","365.6889","375.1364","365.0597","-","2.63%"
"Aug 11, 2015","367.0510","375.3160","376.8801","365.6190","-","-2.13%"
"Aug 12, 2015","367.8911","367.3411","371.6564","365.3817","-","0.23%"
"Aug 13, 2015","365.6709","368.0944","370.8206","364.0957","-","-0.60%"
"Aug 14, 2015","365.0184","365.6709","366.9375","363.7720","-","-0.18%"
"Aug 17, 2015","362.4000","365.0184","365.0344","361.7871","-","-0.72%"
"Aug 18, 2015","362.2699","362.3916","363.0244","359.3960","-","-0.04%"
"Aug 19, 2015","354.7857","362.2699","363.3344","353.2543","-","-2.07%"
"Aug 20, 2015","355.1996","354.7857","357.4408","351.4499","-","0.12%"
"Aug 21, 2015","348.1086","355.1995","355.1995","346.0414","-","-2.00%"
"Aug 24, 2015","336.8843","348.1086","348.1086","334.3220","-","-3.22%"
"Aug 25, 2015","339.7486","336.8843","344.9191","336.8843","-","0.85%"
"Aug 26, 2015","335.5070","339.7486","340.6562","335.0911","-","-1.25%"
"Aug 27, 2015","353.6202","335.5070","353.8374","335.5070","-","5.40%"
"Aug 28, 2015","365.6513","353.6202","368.8102","351.1325","-","3.40%"
"Aug 31, 2015","380.8480","365.6389","381.1822","357.6633","-","4.16%"
"Sep 01, 2015","364.1357","380.8480","380.8480","363.0571","-","-4.39%"
"Sep 02, 2015","366.6423","362.4133","368.7482","355.7030","-","0.69%"
"Sep 03, 2015","369.6658","366.6423","376.6319","365.0867","-","0.82%"
"Sep 04, 2015","364.8730","369.6657","370.6910","363.9021","-","-1.30%"
"Sep 08, 2015","366.9260","365.3586","368.0193","358.1986","-","0.56%"
"Sep 09, 2015","359.9198","367.5182","369.4253","359.7149","-","-1.91%"
"Sep 10, 2015","366.6428","360.4797","366.9847","357.2666","-","1.87%"
"Sep 11, 2015","363.4742","367.1542","367.3062","358.7747","-","-0.86%"
"Sep 14, 2015","359.6135","364.1331","365.3587","358.4384","-","-1.06%"
"Sep 15, 2015","360.4379","359.6135","361.3527","358.8023","-","0.23%"
"Sep 16, 2015","368.3738","360.4569","370.5640","360.4569","-","2.20%"
"Sep 17, 2015","365.7614","368.3738","369.5678","363.3597","-","-0.71%"
"Sep 18, 2015","357.5946","365.7614","368.5020","356.4915","-","-2.23%"
"Sep 21, 2015","364.5834","357.5813","364.6302","357.1542","-","1.95%"
"Sep 22, 2015","362.2761","364.5834","364.5834","357.6780","-","-0.63%"
"Sep 23, 2015","357.2586","362.2761","367.6520","356.9532","-","-1.38%"
"Sep 24, 2015","358.3102","357.9588","359.1736","354.1561","-","0.29%"
"Sep 25, 2015","362.0137","358.3102","363.9981","358.2846","-","1.03%"
"Sep 28, 2015","355.6992","362.1709","362.3012","355.3358","-","-1.74%"
"Sep 29, 2015","358.6688","355.6992","360.5544","355.1868","-","0.83%"
"Sep 30, 2015","359.3369","358.6688","362.8102","356.9010","-","0.19%"
"Oct 01, 2015","356.7047","359.9150","366.8612","356.3279","-","-0.73%"
"Oct 02, 2015","358.2474","356.7047","359.8149","352.7215","-","0.43%"
"Oct 05, 2015","363.6480","358.2474","365.9016","358.2474","-","1.51%"
"Oct 06, 2015","374.6524","363.6480","374.6621","361.2758","-","3.03%"
"Oct 07, 2015","372.5723","375.2063","380.6858","372.2983","-","-0.56%"
"Oct 08, 2015","378.0004","373.1983","379.8344","371.9704","-","1.46%"
"Oct 09, 2015","379.5216","378.6583","386.1180","377.9874","-","0.40%"
"Oct 12, 2015","370.2623","380.1702","383.4085","370.1019","-","-2.44%"
"Oct 13, 2015","368.5896","371.5888","374.1009","367.8554","-","-0.45%"
"Oct 14, 2015","368.1917","368.5896","370.0994","365.9124","-","-0.11%"
"Oct 15, 2015","366.5813","368.1917","368.9225","362.6929","-","-0.44%"
"Oct 16, 2015","369.2053","367.5305","370.1242","364.1413","-","0.72%"
"Oct 19, 2015","361.6075","368.4444","368.9207","361.4507","-","-2.06%"
"Oct 20, 2015","362.7341","361.6075","364.7292","360.2643","-","0.31%"
"Oct 21, 2015","359.1479","362.7341","362.7341","357.0910","-","-0.99%"
"Oct 22, 2015","359.9578","359.4591","363.7894","358.4455","-","0.23%"
"Oct 23, 2015","357.0905","359.9804","362.6278","355.6435","-","-0.80%"
"Oct 26, 2015","354.6495","357.0904","358.5128","354.3260","-","-0.68%"
"Oct 27, 2015","351.2399","354.6495","354.6571","349.7723","-","-0.96%"
"Oct 28, 2015","361.5774","351.2399","361.9301","350.3070","-","2.94%"
"Oct 29, 2015","360.4427","361.5774","363.7286","357.7961","-","-0.31%"
"Oct 30, 2015","363.4441","360.4427","365.1374","358.3456","-","0.83%"
"Nov 02, 2015","360.5356","363.4441","363.5187","359.1134","-","-0.80%"
"Nov 03, 2015","368.1716","360.5355","369.7103","359.7061","-","2.12%"
"Nov 04, 2015","360.0661","368.1716","370.3356","359.7330","-","-2.20%"
"Nov 05, 2015","355.4139","360.0661","361.3458","355.3042","-","-1.29%"
"Nov 06, 2015","353.6779","356.5142","358.7934","352.3927","-","-0.49%"
"Nov 09, 2015","350.9773","354.7918","358.4205","350.5847","-","-0.76%"
"Nov 10, 2015","351.5370","352.1714","354.9135","350.4658","-","0.16%"
"Nov 11, 2015","348.0670","352.6270","354.3923","347.2268","-","-0.99%"
"Nov 12, 2015","343.6820","349.2131","351.0886","343.4428","-","-1.26%"
"Nov 13, 2015","339.4793","343.6820","346.2405","338.0284","-","-1.22%"
"Nov 16, 2015","339.2868","339.4793","342.4374","333.9307","-","-0.06%"
"Nov 17, 2015","335.8890","339.2868","341.2485","335.5423","-","-1.00%"
"Nov 18, 2015","337.0207","336.5270","340.0559","334.0441","-","0.34%"
"Nov 19, 2015","337.4616","337.0207","339.5872","334.9891","-","0.13%"
"Nov 20, 2015","337.7184","337.4616","341.0450","336.5208","-","0.08%"
"Nov 23, 2015","338.7375","337.7184","341.5475","331.4841","-","0.30%"
"Nov 24, 2015","343.3872","338.7375","345.8510","338.7375","-","1.37%"
"Nov 25, 2015","343.7227","343.3871","344.7864","338.4960","-","0.10%"
"Nov 27, 2015","337.2942","343.7227","343.7227","337.1878","-","-1.87%"
"Nov 30, 2015","336.1496","337.2942","340.9691","335.8020","-","-0.34%"
"Dec 01, 2015","337.6981","336.1496","339.1603","334.1905","-","0.46%"
"Dec 02, 2015","328.3091","337.6981","337.6981","328.0434","-","-2.78%"
"Dec 03, 2015","333.4390","328.3091","336.8115","328.2169","-","1.56%"
"Dec 04, 2015","331.3569","333.4390","337.8619","328.9708","-","-0.62%"
"Dec 07, 2015","320.0561","332.1878","332.1878","319.7532","-","-3.41%"
"Dec 08, 2015","318.9979","320.9914","323.3940","316.0257","-","-0.33%"
"Dec 09, 2015","319.0670","319.8936","325.6899","316.3605","-","0.02%"
"Dec 10, 2015","319.5453","319.9817","322.1405","317.8614","-","0.15%"
"Dec 11, 2015","313.9194","320.5104","320.8385","312.9293","-","-1.76%"
"Dec 14, 2015","312.3952","313.9193","314.4073","306.9668","-","-0.49%"
"Dec 15, 2015","314.2444","312.3952","318.2600","310.6095","-","0.59%"
"Dec 16, 2015","307.7379","314.2444","314.5102","306.9594","-","-2.07%"
"Dec 17, 2015","305.4910","307.7379","309.0497","304.2046","-","-0.73%"
"Dec 18, 2015","307.3863","305.4910","311.3767","303.7737","-","0.62%"
"Dec 21, 2015","305.9356","307.3863","307.9249","303.5347","-","-0.47%"
"Dec 22, 2015","305.0127","305.9356","307.5703","304.7145","-","-0.30%"
"Dec 23, 2015","311.7290","305.0127","312.6578","305.0127","-","2.20%"
"Dec 24, 2015","314.0067","311.7290","314.7348","311.0473","-","0.73%"
"Dec 28, 2015","309.4641","314.0067","314.1407","308.8965","-","-1.45%"
"Dec 29, 2015","315.2288","309.4640","315.7670","308.8674","-","1.86%"
"Dec 30, 2015","309.1160","315.2288","315.2288","308.7031","-","-1.94%"
"Dec 31, 2015","311.6524","309.1160","315.2805","307.7734","-","0.82%"
"Jan 04, 2016","309.6380","313.0684","317.5166","307.5301","-","-0.65%"
"Jan 05, 2016","307.1594","309.6380","311.2861","306.6024","-","-0.80%"
"Jan 06, 2016","297.9527","307.1594","308.0983","297.4489","-","-3.00%"
"Jan 07, 2016","295.7080","297.9527","300.0024","289.7369","-","-0.75%"
"Jan 08, 2016","295.5682","296.7605","300.1921","293.5986","-","-0.05%"
"Jan 11, 2016","287.6189","296.6208","296.6208","286.0333","-","-2.69%"
"Jan 12, 2016","284.7576","288.6218","291.6982","282.7304","-","-0.99%"
"Jan 13, 2016","284.6477","285.7410","290.4723","283.5445","-","-0.04%"
"Jan 14, 2016","287.0227","285.6200","288.3708","283.9377","-","0.83%"
"Jan 15, 2016","279.1693","287.0227","287.0227","278.1823","-","-2.74%"
"Jan 19, 2016","277.8981","279.1693","284.7555","277.4244","-","-0.46%"
"Jan 20, 2016","271.8060","277.8981","277.8981","268.4058","-","-2.19%"
